timestamp,temp1_black_evap_coil,temp2_thermocouple_cond_coil,temp3_thermocouple_evap_coil,stemp1_ambient_room,shumid1_ambient_room,stemp2_inlet,shumid2_inlet,stemp3_outlet,shumid3_outlet
1777240694,10.44,29.25,10.00,23.37,17.60,18.62,24.05,6.33,54.04
1777240696,10.44,29.50,10.00,23.34,17.62,18.86,24.08,6.27,54.06
1777240697,10.44,29.50,9.75,22.96,17.57,18.71,24.04,6.54,54.13
1777240699,10.44,29.00,9.50,23.05,17.59,18.66,24.03,6.63,54.14
1777240701,10.44,29.75,9.50,23.05,17.59,18.65,24.04,6.44,54.13
1777240702,10.44,29.25,9.00,22.86,17.56,18.79,24.06,6.14,54.13
1777240704,10.44,29.50,10.00,22.98,17.59,18.80,24.05,6.17,54.14
1777240705,10.44,28.75,10.00,22.98,17.57,18.66,24.02,6.34,54.21
1777240707,10.44,29.25,10.00,23.25,17.61,18.74,24.03,6.02,54.18
1777240709,10.44,29.25,9.75,23.14,17.60,18.62,24.00,6.05,54.22
1777240710,10.44,29.25,9.75,23.13,17.59,18.68,23.98,6.76,54.36
1777240712,10.38,29.25,10.25,23.04,17.58,18.59,23.98,6.18,54.28
1777240713,10.38,29.00,10.25,23.20,17.61,18.51,23.97,6.05,54.27
1777240715,10.44,29.25,10.00,23.15,17.59,18.71,23.99,6.00,54.31
1777240717,10.44,29.50,9.50,22.96,17.57,18.87,24.02,6.00,54.34
1777240718,10.44,29.00,10.00,23.23,17.61,18.70,24.01,6.11,54.38
1777240720,10.38,29.00,10.00,23.02,17.58,18.70,24.04,6.02,54.39
1777240721,10.44,29.00,10.00,23.18,17.60,18.70,24.06,5.79,54.37
1777240723,10.38,28.25,9.50,23.12,17.60,18.88,24.07,6.53,54.50
1777240725,10.44,28.50,10.25,23.04,17.58,18.83,24.06,6.10,54.44
1777240726,10.44,28.25,9.75,22.99,17.58,18.81,24.05,6.28,54.50
1777240728,10.38,29.00,10.00,23.01,17.55,18.83,24.02,6.55,54.53
1777240729,10.38,28.25,9.75,23.26,17.61,18.86,24.00,6.46,54.54
1777240731,10.44,28.50,9.25,22.98,17.55,18.65,23.95,6.48,54.57
1777240733,10.38,28.25,9.75,22.95,17.54,18.69,23.91,6.09,54.50
1777240734,10.38,28.25,9.25,23.22,17.57,18.81,23.92,6.33,54.56
1777240736,10.38,28.75,10.00,23.26,17.58,18.86,23.89,6.55,54.59
1777240737,10.38,28.25,10.00,23.13,17.56,18.83,23.89,6.57,54.64
1777240739,10.38,28.50,10.25,23.14,17.55,19.00,23.90,6.33,54.62
1777240741,10.38,28.50,10.00,22.98,17.54,18.66,23.85,6.28,54.64
1777240742,10.31,28.50,9.50,23.10,17.54,18.76,23.85,6.41,54.68
1777240744,10.38,28.00,9.75,23.28,17.57,18.71,23.83,6.51,54.71
1777240746,10.31,28.00,9.50,23.15,17.55,18.66,23.80,6.37,54.71
1777240747,10.31,28.00,9.75,23.22,17.55,18.77,23.80,6.20,54.70
1777240749,10.31,28.00,9.25,23.47,17.58,18.84,23.81,6.09,54.71
1777240750,10.31,27.50,10.00,23.20,17.55,18.66,23.76,6.16,54.73
1777240752,10.31,28.25,10.00,22.91,17.51,18.55,23.76,6.42,54.79
1777240754,10.31,27.50,10.50,23.05,17.53,18.88,23.79,6.08,54.76
1777240755,10.31,28.25,10.00,23.29,17.56,18.62,23.74,6.48,54.86
1777240757,10.31,27.75,9.75,23.36,17.56,18.76,23.77,6.27,54.84
1777240758,10.31,27.75,10.25,23.30,17.55,18.68,23.74,6.05,54.82
1777240760,10.31,27.75,10.00,22.92,17.52,18.80,23.79,6.44,54.90
1777240762,10.31,28.00,9.75,23.11,17.53,18.83,23.78,6.32,54.91
1777240763,10.31,28.00,9.75,22.94,17.51,18.66,23.77,6.13,54.89
1777240765,10.31,28.00,9.50,23.34,17.56,18.54,23.76,6.39,54.96
1777240766,10.31,28.25,9.50,22.94,17.49,18.73,23.78,6.34,54.97
1777240768,10.31,28.50,9.25,23.27,17.54,18.63,23.80,6.09,54.98
1777240770,10.31,28.25,9.75,23.08,17.52,18.91,23.85,5.99,54.98
1777240771,10.31,28.75,10.00,23.04,17.51,18.73,23.82,6.09,55.00
1777240773,10.31,28.00,9.50,23.16,17.51,19.00,23.86,6.16,55.03
1777240774,10.25,28.50,9.75,22.99,17.49,18.75,23.84,6.39,55.07
1777240776,10.31,28.75,10.00,23.26,17.54,18.95,23.86,6.05,55.03
1777240778,10.31,28.50,10.00,23.01,17.49,18.94,23.87,6.40,55.09
1777240779,10.31,29.00,9.75,23.21,17.52,18.52,23.83,6.07,55.06
1777240781,10.25,28.75,9.75,23.07,17.48,18.80,23.85,6.55,55.12
1777240782,10.31,29.00,10.00,22.99,17.48,18.80,23.86,6.31,55.09
1777240784,10.31,29.00,9.75,23.16,17.51,18.75,23.84,6.59,55.13
1777240786,10.31,29.00,10.00,22.98,17.50,18.96,23.90,6.12,55.03
1777240787,10.38,28.75,10.25,23.25,17.52,18.57,23.88,6.14,55.04
1777240789,10.31,29.00,10.50,23.14,17.49,18.80,23.95,6.31,55.05
1777240791,10.38,28.25,10.25,23.13,17.50,18.81,23.99,6.24,55.01
1777240792,10.38,29.00,9.75,23.27,17.53,18.68,24.00,6.45,55.03
1777240794,10.38,28.75,10.00,23.08,17.49,18.54,24.00,6.01,54.92
1777240795,10.38,28.50,9.50,22.98,17.48,18.62,23.96,6.16,54.91
1777240797,10.38,28.25,9.50,23.38,17.54,18.59,23.94,6.28,54.91
1777240799,10.44,28.50,9.50,23.12,17.51,18.66,23.91,6.50,54.89
1777240800,10.44,28.00,10.00,23.11,17.49,18.59,23.86,6.59,54.87
1777240802,10.38,28.75,9.75,23.37,17.52,18.53,23.86,6.31,54.78
1777240803,10.31,28.25,9.25,23.12,17.49,18.62,23.85,5.78,54.65
1777240805,10.31,28.25,9.50,23.37,17.53,18.98,23.89,6.12,54.70
1777240807,10.38,28.00,9.25,23.08,17.48,18.80,23.83,6.50,54.73
1777240808,10.38,28.00,10.00,23.17,17.49,18.87,23.85,6.52,54.73
1777240810,10.38,28.50,9.75,23.30,17.50,18.66,23.85,6.08,54.63
1777240811,10.38,28.25,9.75,23.49,17.53,18.62,23.83,6.07,54.62
1777240813,10.31,28.25,9.50,22.97,17.45,18.68,23.83,6.26,54.67
1777240815,10.31,28.25,9.50,22.98,17.47,18.83,23.86,6.60,54.74
1777240816,10.38,28.50,10.00,23.52,17.53,18.69,23.83,6.53,54.74
1777240818,10.31,28.25,10.00,23.30,17.49,18.70,23.82,6.46,54.74
1777240819,10.31,28.25,9.75,23.26,17.49,18.65,23.81,6.35,54.73
1777240821,10.25,28.25,10.00,23.32,17.50,18.86,23.85,6.32,54.72
1777240823,10.31,28.00,10.00,23.00,17.45,18.96,23.85,6.90,54.86
1777240824,10.31,28.00,10.25,23.36,17.50,18.80,23.85,6.59,54.80
1777240826,10.31,27.75,10.00,23.23,17.49,18.75,23.81,6.23,54.75
1777240827,10.31,28.00,9.50,23.45,17.51,18.85,23.81,6.44,54.79
1777240829,10.31,28.00,9.50,23.26,17.49,18.84,23.83,6.79,54.88
1777240831,10.31,28.25,9.75,23.17,17.45,18.67,23.79,6.65,54.88
1777240832,10.38,28.00,10.00,23.11,17.45,18.69,23.79,6.00,54.77
1777240834,10.31,27.75,10.25,23.30,17.49,18.59,23.79,6.08,54.81
1777240835,10.31,27.75,9.50,22.88,17.43,18.69,23.78,6.41,54.86
1777240837,10.31,28.00,9.50,23.34,17.49,18.59,23.78,6.51,54.90
1777240839,10.31,28.00,9.50,23.29,17.46,18.85,23.82,6.02,54.81
1777240840,10.31,28.00,9.50,23.37,17.48,18.78,23.81,6.15,54.87
1777240842,10.31,27.75,9.75,23.30,17.44,18.69,23.77,6.55,54.93
1777240844,10.31,28.00,10.00,23.16,17.46,18.76,23.79,6.54,54.94
1777240845,10.31,28.00,10.25,23.15,17.47,18.55,23.76,6.02,54.87
1777240847,10.31,27.75,10.00,23.24,17.45,18.62,23.78,6.37,54.93
1777240848,10.25,27.75,9.75,23.27,17.48,18.83,23.80,6.35,54.94
1777240850,10.25,28.00,10.00,23.01,17.44,18.63,23.81,6.52,54.98
1777240852,10.31,27.75,9.50,23.25,17.47,18.94,23.83,6.40,54.95
1777240853,10.25,28.00,9.75,23.05,17.44,18.60,23.77,6.48,55.00
1777240855,10.31,27.75,10.00,23.28,17.47,18.84,23.83,6.33,54.97
1777240856,10.31,27.75,9.75,23.26,17.47,18.79,23.82,5.91,54.91
1777240858,10.31,27.75,10.00,23.00,17.43,18.56,23.77,6.48,55.03
1777240860,10.31,27.75,10.25,23.23,17.45,18.80,23.80,6.14,54.96
1777240861,10.31,27.75,9.75,23.27,17.46,18.86,23.82,5.99,54.95
1777240863,10.31,27.50,10.00,22.94,17.42,18.62,23.78,5.98,54.98
1777240864,10.31,28.25,10.25,23.26,17.46,18.56,23.78,6.21,55.02
1777240866,10.38,27.50,9.50,23.09,17.45,18.68,23.79,6.54,55.10
1777240868,10.31,27.75,9.75,23.21,17.44,18.86,23.82,6.26,55.06
1777240869,10.31,28.00,10.00,23.16,17.45,18.85,23.83,6.28,55.07
1777240871,10.31,28.25,9.75,23.37,17.47,18.80,23.80,6.02,55.01
1777240872,10.31,28.25,10.50,23.05,17.44,18.58,23.78,6.36,55.09
1777240874,10.31,28.25,10.00,23.24,17.47,18.69,23.80,6.41,55.10
1777240876,10.31,28.00,9.50,23.08,17.44,18.61,23.78,6.33,55.10
1777240877,10.31,28.25,10.50,23.38,17.49,18.80,23.82,6.33,55.11
1777240879,10.31,28.00,10.50,23.20,17.47,18.87,23.82,6.39,55.12
1777240880,10.31,28.00,10.50,23.23,17.43,18.83,23.83,6.42,55.12
1777240882,10.31,28.00,10.25,23.04,17.43,18.64,23.80,6.05,55.07
1777240884,10.31,28.00,10.50,22.92,17.44,18.78,23.83,6.19,55.09
1777240885,10.31,28.25,10.50,23.19,17.48,18.84,23.83,6.34,55.13
1777240887,10.38,28.00,10.00,23.37,17.49,18.69,23.81,6.92,55.21
1777240888,10.31,27.75,10.25,22.98,17.47,18.66,23.80,6.00,55.04
1777240890,10.38,28.25,10.00,23.08,17.47,18.66,23.84,6.13,55.07
1777240892,10.38,28.25,10.50,22.98,17.44,18.76,23.85,6.19,55.08
1777240893,10.38,27.75,9.75,23.07,17.48,18.77,23.85,6.12,55.05
1777240895,10.38,28.00,10.00,23.41,17.52,18.80,23.86,6.37,55.11
1777240897,10.38,28.25,10.00,23.03,17.45,18.72,23.85,6.51,55.12
1777240898,10.38,28.00,9.75,23.30,17.52,18.93,23.90,6.20,55.08
1777240900,10.38,28.50,10.25,23.26,17.50,18.70,23.90,5.95,55.04
1777240901,10.38,28.50,10.00,23.09,17.47,18.58,23.91,6.07,55.06
1777240903,10.38,28.00,10.25,23.07,17.47,18.76,23.94,6.12,55.07
1777240905,10.38,28.25,10.00,23.34,17.51,18.80,23.92,6.35,55.11
1777240906,10.44,28.50,10.00,22.88,17.46,18.85,23.92,6.23,55.11
1777240908,10.38,28.25,9.50,22.92,17.47,18.80,23.92,6.33,55.12
1777240909,10.38,28.25,10.00,23.29,17.52,18.92,23.91,6.08,55.09
1777240911,10.44,28.25,10.25,23.01,17.49,18.78,23.88,6.18,55.08
1777240913,10.44,28.50,9.75,22.95,17.48,18.86,23.87,6.01,55.05
1777240914,10.44,28.00,10.25,23.09,17.49,18.62,23.85,6.04,55.05
1777240916,10.44,27.75,10.00,23.22,17.50,18.80,23.85,6.02,55.05
1777240917,10.44,28.25,9.75,23.13,17.50,18.69,23.83,6.65,55.14
1777240919,10.44,28.00,10.00,22.98,17.48,18.94,23.88,6.21,55.07
1777240921,10.44,28.50,10.00,22.99,17.48,18.57,23.80,6.35,55.08
1777240922,10.44,28.50,10.00,23.25,17.52,18.57,23.81,6.70,55.14
1777240924,10.44,28.25,10.00,23.21,17.51,18.82,23.87,6.14,55.04
1777240925,10.44,28.25,9.75,23.02,17.49,18.94,23.87,6.22,55.04
1777240927,10.38,28.25,9.75,22.90,17.46,18.70,23.85,6.56,55.09
1777240929,10.38,28.25,9.50,22.95,17.47,18.80,23.85,6.93,55.16
1777240930,10.38,28.00,10.00,23.11,17.49,18.71,23.85,6.48,55.08
1777240932,10.44,28.25,10.00,23.32,17.50,18.71,23.85,6.03,55.03
1777240933,10.31,28.50,9.50,23.36,17.52,18.80,23.87,5.98,54.99
1777240935,10.31,28.25,10.00,23.30,17.53,18.53,23.83,6.53,55.09
1777240937,10.31,28.25,9.75,22.94,17.48,18.54,23.83,6.14,55.02
1777240938,10.38,28.50,10.00,23.18,17.51,18.82,23.85,6.64,55.11
1777240940,10.31,28.25,10.00,23.11,17.48,18.68,23.86,6.15,55.03
1777240941,10.38,28.25,9.25,23.23,17.50,18.68,23.85,6.46,55.08
1777240943,10.38,28.25,9.50,23.26,17.49,18.68,23.85,6.44,55.08
1777240945,10.38,28.25,10.00,23.48,17.53,18.63,23.87,6.53,55.10
1777240946,10.38,28.25,10.25,23.19,17.48,18.77,23.89,6.16,55.03
1777240948,10.31,28.25,9.75,23.26,17.51,18.79,23.85,6.36,55.05
1777240950,10.38,27.50,9.75,23.30,17.52,18.75,23.87,6.17,55.03
1777240951,10.38,27.50,10.00,23.35,17.53,18.51,23.85,6.22,55.06
1777240953,10.31,28.00,9.75,23.47,17.52,18.66,23.87,5.94,55.00
1777240954,10.38,27.25,10.00,23.05,17.47,18.62,23.85,6.37,55.07
1777240956,10.38,27.75,10.00,23.48,17.52,18.76,23.85,6.33,55.07
1777240958,10.31,27.50,9.50,23.40,17.49,18.84,23.87,5.86,55.00
1777240959,10.31,27.50,9.50,23.13,17.46,18.80,23.84,6.09,55.04
1777240961,10.31,27.75,9.75,23.30,17.48,18.72,23.83,5.97,55.04
1777240962,10.31,27.50,9.50,23.46,17.49,18.78,23.82,6.48,55.14
1777240964,10.31,27.50,9.00,23.30,17.45,18.52,23.78,6.20,55.11
1777240966,10.25,27.50,9.25,23.38,17.49,18.68,23.79,6.33,55.15
1777240967,10.25,27.50,9.00,23.36,17.44,18.69,23.78,6.12,55.15
1777240969,10.25,27.00,9.50,23.42,17.48,18.86,23.82,6.11,55.19
1777240970,10.25,27.50,9.75,23.23,17.45,18.76,23.81,6.22,55.23
1777240972,10.25,27.00,9.75,23.35,17.46,18.89,23.84,5.96,55.23
1777240974,10.25,27.50,9.75,23.35,17.47,18.62,23.79,5.78,55.23
1777240975,10.25,27.75,9.50,23.23,17.45,18.65,23.79,6.26,55.34
1777240977,10.25,27.75,10.00,23.31,17.45,18.61,23.78,6.27,55.37
1777240978,10.25,27.75,10.00,23.29,17.44,18.68,23.80,6.20,55.41
1777240980,10.25,28.00,9.25,23.19,17.47,18.88,23.85,6.33,55.47
1777240982,10.25,28.00,10.00,23.26,17.46,18.62,23.80,5.93,55.42
1777240983,10.25,28.25,10.25,23.04,17.43,18.54,23.81,6.33,55.52
1777240985,10.31,28.25,9.25,22.99,17.41,18.79,23.84,6.23,55.50
1777240986,10.25,28.25,9.75,23.15,17.44,18.79,23.86,6.10,55.50
1777240988,10.31,28.00,10.25,23.31,17.47,18.70,23.86,6.47,55.57
1777240990,10.31,28.25,10.25,23.26,17.48,18.95,23.87,6.12,55.50
1777240991,10.25,28.25,10.00,23.40,17.48,18.56,23.83,6.26,55.52
1777240993,10.31,28.00,10.00,23.08,17.45,18.56,23.81,6.08,55.45
1777240994,10.31,28.00,10.00,23.44,17.50,18.62,23.84,6.37,55.50
1777240996,10.31,28.00,10.00,23.32,17.46,18.55,23.81,6.00,55.39
1777240998,10.31,28.25,10.00,23.38,17.47,18.58,23.80,5.88,55.33
1777240999,10.31,27.50,10.00,22.96,17.43,18.83,23.83,6.42,55.39
1777241001,10.31,28.00,10.00,23.27,17.48,18.66,23.80,6.21,55.31
1777241003,10.31,28.25,9.50,23.38,17.48,18.75,23.82,6.64,55.37
1777241004,10.31,28.25,9.75,23.53,17.48,18.66,23.82,6.09,55.24
1777241006,10.31,28.25,10.00,23.30,17.46,18.64,23.80,6.44,55.27
1777241007,10.31,28.25,9.75,23.44,17.49,18.54,23.79,6.37,55.23
1777241009,10.31,28.25,9.75,23.49,17.51,18.69,23.83,6.48,55.24
1777241011,10.31,28.00,10.00,23.27,17.47,18.71,23.83,6.48,55.23
1777241012,10.31,27.50,9.75,23.19,17.46,18.84,23.85,6.51,55.22
1777241014,10.31,28.00,9.25,23.46,17.49,18.80,23.84,6.09,55.14
1777241015,10.31,27.75,9.50,23.23,17.47,18.66,23.83,6.14,55.17
1777241017,10.25,27.00,9.75,23.31,17.44,18.58,23.82,6.33,55.21
1777241019,10.25,27.75,9.75,23.43,17.49,18.66,23.85,6.41,55.22
1777241020,10.25,28.00,10.00,23.23,17.48,18.83,23.85,6.15,55.20
1777241022,10.31,27.75,10.00,23.40,17.47,18.75,23.87,6.16,55.20
1777241023,10.31,27.75,10.25,23.30,17.50,18.56,23.83,5.84,55.15
1777241025,10.31,27.50,10.00,23.40,17.50,18.87,23.89,6.09,55.20
1777241027,10.25,27.75,10.25,23.50,17.51,18.51,23.85,6.40,55.26
1777241028,10.31,27.75,10.25,23.26,17.49,18.85,23.90,6.11,55.23
1777241030,10.25,27.50,10.25,23.26,17.51,18.90,23.92,6.12,55.26
1777241031,10.25,27.50,10.00,23.39,17.51,18.61,23.85,6.40,55.31
1777241033,10.25,27.25,9.75,23.40,17.52,18.63,23.87,6.33,55.32
1777241035,10.25,28.00,9.75,23.27,17.51,18.62,23.85,6.37,55.36
1777241036,10.31,28.00,9.75,23.32,17.50,18.51,23.87,5.84,55.26
1777241038,10.25,28.00,10.25,23.51,17.53,18.66,23.89,6.22,55.33
1777241039,10.25,27.50,9.25,23.28,17.50,18.56,23.87,6.26,55.36
1777241041,10.31,27.50,9.50,23.38,17.52,18.90,23.93,5.98,55.32
1777241043,10.25,27.25,10.25,23.46,17.52,18.85,23.93,5.99,55.33
1777241044,10.25,27.00,10.25,23.04,17.44,18.47,23.90,5.86,55.32
1777241046,10.25,28.00,10.00,23.30,17.51,18.97,23.96,5.90,55.34
1777241047,10.31,27.75,10.25,23.35,17.51,18.80,23.91,6.20,55.39
1777241049,10.25,28.00,10.25,23.44,17.52,18.81,23.93,6.35,55.42
1777241051,10.31,28.00,10.25,23.07,17.48,18.70,23.91,6.33,55.42
1777241052,10.31,27.75,10.25,23.39,17.52,18.85,23.93,6.25,55.41
1777241054,10.31,28.00,10.00,23.41,17.52,18.87,23.92,5.87,55.33
1777241056,10.31,28.00,10.00,23.35,17.50,18.86,23.91,5.96,55.35
1777241057,10.31,28.25,9.50,22.97,17.45,18.71,23.90,6.20,55.38
1777241059,10.25,28.25,10.25,23.54,17.53,18.58,23.88,5.95,55.35
1777241060,10.31,28.25,10.00,23.26,17.50,18.57,23.89,6.35,55.41
1777241062,10.31,28.00,10.00,23.30,17.51,18.58,23.90,6.07,55.35
1777241064,10.31,29.00,10.25,23.24,17.48,18.74,23.93,6.00,55.36
1777241065,10.31,28.25,10.25,23.33,17.51,18.94,23.95,6.05,55.35
1777241067,10.31,28.50,10.50,23.31,17.49,18.65,23.94,6.31,55.39
1777241068,10.38,28.50,10.50,23.30,17.50,18.85,24.03,6.15,55.36
1777241070,10.38,28.75,10.25,23.17,17.49,18.72,24.05,6.40,55.39
1777241072,10.38,28.50,10.50,23.38,17.51,18.66,24.08,6.06,55.32
1777241073,10.38,28.50,10.00,23.33,17.52,18.80,24.10,6.19,55.31
1777241075,10.38,28.75,10.00,23.36,17.53,18.80,24.13,6.21,55.32
1777241076,10.44,29.00,10.25,23.18,17.50,18.72,24.12,6.06,55.26
1777241078,10.44,28.75,9.75,23.30,17.53,18.79,24.15,6.58,55.32
1777241080,10.44,29.00,10.25,23.37,17.52,18.68,24.15,6.41,55.27
1777241081,10.50,29.25,10.00,23.52,17.56,18.59,24.21,6.24,55.21
1777241083,10.44,29.50,10.25,23.52,17.54,18.69,24.29,6.52,55.23
1777241084,10.44,29.25,10.50,23.30,17.51,18.66,24.32,6.43,55.18
1777241086,10.50,29.25,10.50,23.64,17.55,18.76,24.35,6.16,55.09
1777241088,10.50,29.25,10.75,23.23,17.53,18.66,24.33,6.09,55.04
1777241089,10.50,29.25,10.75,23.26,17.53,18.82,24.30,6.31,55.04
1777241091,10.44,29.00,10.75,23.38,17.54,18.63,24.26,6.41,55.03
1777241092,10.50,29.25,10.25,23.40,17.54,18.81,24.25,6.08,54.92
1777241094,10.50,28.75,10.50,23.40,17.54,18.79,24.22,6.43,54.94
1777241096,10.50,29.00,10.50,23.24,17.52,18.62,24.17,6.05,54.84
1777241097,10.50,29.00,10.50,23.37,17.51,18.70,24.16,6.62,54.90
1777241099,10.50,28.50,10.25,23.54,17.54,18.59,24.12,6.09,54.78
1777241101,10.50,28.75,10.00,23.21,17.47,18.66,24.10,6.35,54.78
1777241102,10.50,28.25,9.75,23.35,17.48,18.58,24.07,6.52,54.78
1777241104,10.50,28.00,10.00,23.61,17.51,18.80,24.06,6.10,54.69
1777241105,10.44,28.50,10.00,23.37,17.46,18.55,24.02,6.47,54.75
1777241107,10.44,28.50,10.00,23.49,17.48,18.73,24.01,6.24,54.72
1777241109,10.50,28.00,9.75,23.40,17.48,18.88,24.02,6.48,54.73
1777241110,10.50,28.25,9.75,23.26,17.45,18.80,23.99,6.28,54.71
1777241112,10.50,28.25,9.75,23.05,17.43,18.65,23.95,6.55,54.77
1777241113,10.50,28.00,9.75,23.37,17.45,18.80,23.94,6.41,54.76
1777241115,10.50,27.75,9.75,23.44,17.46,18.72,23.89,6.10,54.71
1777241117,10.50,28.50,9.50,23.33,17.43,18.93,23.92,6.08,54.74
1777241118,10.50,28.25,9.75,23.60,17.46,18.65,23.86,6.34,54.81
1777241120,10.50,28.25,9.25,23.17,17.42,18.66,23.86,6.65,54.88
1777241121,10.44,28.50,10.00,23.40,17.45,19.05,23.89,6.43,54.88
1777241123,10.44,28.00,9.50,23.60,17.44,18.62,23.83,6.12,54.85
1777241125,10.50,27.75,9.50,23.32,17.42,18.72,23.84,6.01,54.86
1777241126,10.44,27.75,10.00,23.38,17.43,18.64,23.84,6.35,54.96
1777241128,10.50,28.00,10.00,23.13,17.38,18.80,23.83,6.16,54.96
1777241129,10.50,27.50,9.50,23.24,17.40,18.63,23.79,6.21,54.98
1777241131,10.44,27.25,9.75,23.28,17.39,18.94,23.80,6.08,54.98
1777241133,10.44,27.00,9.75,23.36,17.40,18.87,23.77,5.98,54.97
1777241134,10.44,27.50,9.75,23.28,17.41,18.96,23.77,5.84,54.96
1777241136,10.44,26.75,9.50,23.19,17.37,18.87,23.76,6.16,55.05
1777241137,10.44,27.00,10.00,23.16,17.38,18.77,23.74,6.36,55.09
1777241139,10.44,27.25,9.75,23.12,17.37,18.87,23.74,6.17,55.09
1777241141,10.38,27.25,10.00,23.44,17.39,18.82,23.74,6.14,55.11
1777241142,10.38,26.75,9.50,23.31,17.38,18.80,23.73,5.73,55.05
1777241144,10.38,26.75,9.75,23.28,17.37,18.83,23.74,5.85,55.10
1777241145,10.38,27.25,10.00,23.48,17.40,18.88,23.73,6.14,55.18
1777241147,10.38,27.00,9.50,23.33,17.38,18.95,23.75,6.26,55.23
1777241149,10.38,26.75,9.75,23.25,17.36,18.95,23.75,6.28,55.25
1777241150,10.38,26.75,9.75,23.39,17.37,18.68,23.68,6.37,55.28
1777241152,10.38,27.00,9.25,23.36,17.36,18.72,23.69,6.63,55.36
1777241154,10.38,27.00,10.00,23.35,17.38,18.94,23.71,6.22,55.32
1777241155,10.31,27.25,10.00,23.34,17.39,18.55,23.65,5.94,55.30
1777241157,10.31,26.75,10.25,23.29,17.37,18.59,23.67,6.17,55.37
1777241158,10.31,26.75,9.75,23.31,17.39,18.79,23.69,6.49,55.45
1777241160,10.38,27.00,10.25,23.34,17.37,19.13,23.73,5.98,55.39
1777241162,10.38,26.75,10.00,23.27,17.38,18.85,23.69,6.47,55.50
1777241163,10.31,27.00,10.25,23.19,17.36,18.90,23.69,6.37,55.50
1777241165,10.31,27.25,10.00,23.42,17.42,18.91,23.68,6.18,55.48
1777241166,10.31,27.25,10.00,23.34,17.38,18.51,23.64,5.90,55.46
1777241168,10.31,26.75,10.00,23.62,17.44,18.80,23.65,6.44,55.56
1777241170,10.25,27.00,9.50,23.25,17.39,18.71,23.63,6.31,55.56
1777241171,10.25,27.50,9.75,23.43,17.41,18.91,23.69,6.31,55.57
1777241173,10.25,27.25,10.00,23.14,17.37,18.78,23.68,6.16,55.55
1777241174,10.25,27.75,10.00,23.47,17.40,18.65,23.69,6.06,55.54
1777241176,10.31,27.75,10.00,23.37,17.40,18.64,23.67,6.21,55.58
1777241178,10.25,28.00,9.50,23.29,17.39,18.84,23.73,6.33,55.60
1777241179,10.25,27.25,10.00,23.13,17.36,18.85,23.72,6.05,55.56
1777241181,10.31,27.50,10.00,23.40,17.41,18.80,23.74,6.28,55.62
1777241182,10.31,27.00,9.00,23.32,17.40,18.72,23.74,6.28,55.60
1777241184,10.31,28.00,10.00,23.45,17.40,18.53,23.69,6.33,55.61
1777241186,10.31,27.50,9.50,23.44,17.42,18.85,23.75,6.39,55.64
1777241187,10.25,28.00,10.00,23.38,17.39,18.84,23.75,6.25,55.62
1777241189,10.25,28.00,10.00,23.31,17.39,18.55,23.71,6.31,55.61
1777241190,10.25,28.00,9.75,23.34,17.40,18.58,23.71,6.23,55.59
1777241192,10.25,27.75,10.00,23.26,17.38,18.96,23.75,6.32,55.61
1777241194,10.25,28.00,10.00,23.40,17.39,18.72,23.74,5.84,55.52
1777241195,10.25,28.25,10.00,23.29,17.39,18.76,23.74,6.15,55.57
1777241197,10.25,27.75,9.50,23.37,17.40,18.86,23.78,6.73,55.69
1777241198,10.25,28.25,9.50,23.13,17.37,18.76,23.74,6.10,55.57
1777241200,10.25,28.25,9.75,23.44,17.43,18.83,23.75,6.47,55.62
1777241202,10.31,27.75,9.75,23.41,17.43,18.71,23.73,6.04,55.54
1777241203,10.25,28.00,10.00,23.43,17.43,18.78,23.74,6.47,55.62
1777241205,10.25,28.00,10.00,23.35,17.43,18.93,23.75,6.45,55.60
1777241207,10.25,28.00,10.25,23.61,17.45,18.87,23.77,6.32,55.57
1777241208,10.25,27.75,9.75,23.23,17.43,18.57,23.72,5.84,55.47
1777241210,10.25,28.00,10.00,23.49,17.46,18.87,23.75,6.17,55.50
1777241211,10.19,27.75,9.00,23.36,17.44,18.76,23.74,6.08,55.47
1777241213,10.19,27.50,10.25,23.32,17.44,18.79,23.76,5.84,55.42
1777241215,10.19,27.75,9.50,23.02,17.40,18.84,23.77,6.06,55.43
1777241216,10.25,27.75,10.00,23.36,17.45,18.76,23.76,6.25,55.46
1777241218,10.19,27.50,10.25,23.41,17.45,18.61,23.74,6.32,55.48
1777241219,10.25,27.50,10.00,23.58,17.48,18.95,23.77,6.21,55.44
1777241221,10.25,27.50,9.50,23.53,17.47,18.93,23.77,5.84,55.37
1777241223,10.25,27.75,9.50,23.37,17.45,18.76,23.74,5.84,55.36
1777241224,10.25,27.50,9.75,23.01,17.39,18.70,23.73,5.96,55.39
1777241226,10.25,27.25,10.25,23.39,17.46,18.80,23.73,6.28,55.45
1777241227,10.25,27.50,9.75,23.22,17.44,18.61,23.73,6.09,55.41
1777241229,10.25,27.25,10.50,23.41,17.45,18.65,23.73,6.16,55.42
1777241231,10.25,28.00,10.50,23.31,17.45,18.89,23.77,6.01,55.40
1777241232,10.25,27.50,10.00,23.26,17.43,18.76,23.73,6.20,55.42
1777241234,10.25,27.75,10.50,23.36,17.43,18.70,23.73,6.13,55.43
1777241235,10.25,28.25,10.00,23.25,17.44,18.82,23.77,6.31,55.48
